,address,공시가격,좌표,초등학교,중학교,고등학교,학원,유치원 및 어린이집,병의원 및 약국,보건소,응급의료기관시설,백화점,대형마트,복합쇼핑센터,시장,헬스장,수영장,체육관,공원,영화관,카페,도서관,놀이터,경로당,사회복지관,등산로,산책로,미세먼지,범죄안전등급,경찰관서,여성안심지킴이집
2282,경기도 연천군 왕징면 고잔상리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2283,경기도 연천군 왕징면 고잔하리,0.0,"38.110132,126.958932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2284,경기도 연천군 왕징면 기곡리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2285,경기도 연천군 왕징면 작동리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2286,경기도 연천군 왕징면 임강리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2287,경기도 연천군 왕징면 오탄리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2288,경기도 연천군 왕징면 귀존리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2289,경기도 연천군 왕징면 고장리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2290,경기도 연천군 왕징면 장학리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2291,경기도 연천군 왕징면 가천리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2292,경기도 연천군 왕징면 냉정리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2293,경기도 연천군 신서면 대광리,11389583.33,"38.200581,127.122917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,6,0,30,3,0,0
2294,경기도 연천군 신서면 도신리,25493412.16,"38.177482,127.104167",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,6,0,30,3,1,0
2295,경기도 연천군 신서면 내산리,0.0,"38.147180,127.139510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,30,3,0,0
2296,경기도 연천군 신서면 마전리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2297,경기도 연천군 신서면 답곡리,0.0,"38.180166,127.073924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2298,경기도 연천군 신서면 승양리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2299,경기도 연천군 신서면 도밀리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2300,경기도 연천군 신서면 갈현리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2301,경기도 연천군 신서면 덕산리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2302,경기도 연천군 신서면 신현리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,3,0,0
2303,경기도 연천군 중면 삼곶리,0.0,"38.133776,127.022392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30,3,0,0
2304,경기도 연천군 중면 횡산리,0.0,"38.118057,126.985362",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,3,0,0
2305,경기도 연천군 중면 중사리,0.0,"38.130434,126.973256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2306,경기도 연천군 중면 적거리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2307,경기도 연천군 중면 마거리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2308,경기도 연천군 중면 합수리,0.0,"38.140330,127.044374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2309,경기도 연천군 중면 적음리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2310,경기도 연천군 중면 진곡리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2311,경기도 연천군 중면 어적산리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2312,경기도 연천군 중면 적동산리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2313,경기도 연천군 중면 도연리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2314,경기도 연천군 장남면 원당리,0.0,"37.984671,126.880617",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,30,3,0,0
2315,경기도 연천군 장남면 자작리,0.0,"37.991120,126.864149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,3,0,0
2316,경기도 연천군 장남면 판부리,0.0,"37.996641,126.875995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2317,경기도 연천군 장남면 반정리,0.0,"37.975175,126.826854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0
2318,경기도 연천군 장남면 고랑포리,0.0,"37.988501,126.853811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,3,0,0
2319,경기도 가평군 가평읍 읍내리,59591366.77,"37.832668,127.512116",1,0,0,17,2,33,1,0,0,0,0,0,0,0,0,2,1,32,1,0,14,0,111,0,30,5,0,0
2320,경기도 가평군 가평읍 대곡리,95200742.59,"37.823477,127.511021",0,0,0,16,0,4,0,1,0,0,0,0,1,1,1,3,2,25,0,0,6,0,111,0,30,5,1,0
2321,경기도 가평군 가평읍 달전리,54711404.12,"37.810731,127.519890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,3,0,111,0,30,5,0,0
2322,경기도 가평군 가평읍 하색리,44108125.0,"37.809956,127.488664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,111,0,30,5,0,0
2323,경기도 가평군 가평읍 상색리,0.0,"37.799953,127.481411",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,111,0,30,5,0,0
2324,경기도 가평군 가평읍 두밀리,0.0,"37.817238,127.445363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,111,0,30,5,0,0
2325,경기도 가평군 가평읍 경반리,58163805.97,"37.833291,127.489038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,111,0,30,5,0,0
2326,경기도 가평군 가평읍 승안리,139900000.0,"37.848088,127.489341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,111,0,30,5,0,0
2327,경기도 가평군 가평읍 마장리,0.0,"37.856197,127.509714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,111,0,30,5,0,0
2328,경기도 가평군 가평읍 개곡리,0.0,"37.869672,127.552169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,111,0,30,5,0,0
2329,경기도 가평군 가평읍 이화리,0.0,"37.790853,127.511891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,111,0,30,5,0,0
2330,경기도 가평군 가평읍 산유리,0.0,"37.755243,127.507424",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,111,0,30,5,0,0
2331,경기도 가평군 가평읍 복장리,79358552.63,"37.738609,127.503730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,111,0,30,5,0,0
2332,경기도 가평군 가평읍 금대리,66981402.44,"37.757186,127.532969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,111,0,30,5,0,0
2333,경기도 가평군 설악면 신천리,58464109.59,"37.674513,127.490505",1,1,1,11,2,12,1,0,0,0,0,0,0,0,0,0,0,26,1,0,5,0,80,0,30,5,1,0
2334,경기도 가평군 설악면 선촌리,126352816.0,"37.683191,127.487304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,80,0,30,5,0,0
2335,경기도 가평군 설악면 회곡리,282815236.1,"37.695343,127.453227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,80,0,30,5,0,0
2336,경기도 가평군 설악면 사룡리,132324615.4,"37.696054,127.487646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,80,0,30,5,0,0
2337,경기도 가평군 설악면 송산리,61188322.37,"37.704883,127.525282",0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,80,0,30,5,0,0
2338,경기도 가평군 설악면 미사리,117881818.2,"37.708728,127.542058",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,80,0,30,5,0,0
2339,경기도 가평군 설악면 위곡리,0.0,"37.667031,127.524225",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,80,0,30,5,0,0
2340,경기도 가평군 설악면 창의리,0.0,"37.668475,127.505980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,80,0,30,5,0,0
2341,경기도 가평군 설악면 엄소리,0.0,"37.645819,127.498578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0,30,5,0,0
2342,경기도 가평군 설악면 설곡리,0.0,"37.621199,127.523652",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,80,0,30,5,0,0
2343,경기도 가평군 설악면 묵안리,0.0,"37.602653,127.527953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,80,0,30,5,0,0
2344,경기도 가평군 설악면 가일리,0.0,"37.597917,127.497497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,80,0,30,5,0,0
2345,경기도 가평군 설악면 방일리,0.0,"37.622505,127.494937",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,80,0,30,5,0,0
2346,경기도 가평군 설악면 천안리,0.0,"37.639179,127.479044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,80,0,30,5,0,0
2347,경기도 가평군 설악면 이천리,0.0,"37.657658,127.446175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,80,0,30,5,0,0
2348,경기도 가평군 청평면 청평리,88986305.17,"37.736316,127.419560",1,1,1,15,2,17,1,0,0,0,0,0,1,0,0,0,0,35,1,0,12,0,84,0,30,5,1,0
2349,경기도 가평군 청평면 상천리,48505035.08,"37.778058,127.452772",1,0,0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,7,0,0,4,0,84,0,30,5,0,0
2350,경기도 가평군 청평면 하천리,170571428.6,"37.753393,127.434083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,84,0,30,5,0,0
2351,경기도 가평군 청평면 대성리,78681468.22,"37.702712,127.383442",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,84,0,30,5,0,0
2352,경기도 가평군 청평면 호명리,68756250.0,"37.722084,127.462633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,84,0,30,5,0,0
2353,경기도 가평군 청평면 고성리,336444444.4,"37.711222,127.498848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,84,0,30,5,0,0
2354,경기도 가평군 청평면 삼회리,0.0,"37.681532,127.390418",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,84,0,30,5,0,0
2355,경기도 가평군 상면 연하리,29214285.71,"37.797892,127.350961",1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,74,0,30,5,1,0
2356,경기도 가평군 상면 항사리,32040740.74,"37.789416,127.365184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,74,0,30,5,0,0
2357,경기도 가평군 상면 행현리,33598470.95,"37.764470,127.359304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,74,0,30,5,0,0
2358,경기도 가평군 상면 임초리,19617187.5,"37.766164,127.373159",0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,74,0,30,5,0,0
2359,경기도 가평군 상면 덕현리,96249166.67,"37.764823,127.396591",0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,74,0,30,5,0,0
2360,경기도 가평군 상면 태봉리,0.0,"37.801414,127.335493",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,74,0,30,5,0,0
2361,경기도 가평군 상면 상동리,24952427.18,"37.787050,127.309034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,74,0,30,5,0,0
2362,경기도 가평군 상면 율길리,0.0,"37.831031,127.291696",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,74,0,30,5,0,0
2363,경기도 가평군 상면 봉수리,0.0,"37.852494,127.295592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,74,0,30,5,0,0
2364,경기도 가평군 상면 원흥리,0.0,"37.817173,127.322733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,0,30,5,0,0
2365,경기도 가평군 조종면 현리,56533509.05,"37.820338,127.348016",1,1,1,9,2,16,1,0,0,0,0,0,0,0,1,0,0,21,1,1,8,0,59,0,30,5,1,0
2366,경기도 가평군 조종면 신상리,107720833.3,"37.845477,127.347001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,59,0,30,5,0,0
2367,경기도 가평군 조종면 상판리,0.0,"37.901277,127.376223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,59,0,30,5,0,0
2368,경기도 가평군 조종면 신하리,0.0,"37.829390,127.362248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,59,0,30,5,0,0
2369,경기도 가평군 조종면 마일리,99200000.0,"37.842161,127.383585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,59,0,30,5,0,0
2370,경기도 가평군 조종면 대보리,119385087.7,"37.808289,127.373136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,59,0,30,5,0,0
2371,경기도 가평군 조종면 운악리,0.0,"37.869441,127.355166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,59,0,30,5,0,0
2372,경기도 가평군 북면 목동리,56383680.56,"37.897788,127.564897",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,151,0,30,5,1,0
2373,경기도 가평군 북면 소법리,0.0,"37.903680,127.555707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,151,0,30,5,0,0
2374,경기도 가평군 북면 화악리,41583333.33,"37.944047,127.555222",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,151,0,30,5,0,0
2375,경기도 가평군 북면 도대리,31000000.0,"37.941614,127.482928",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,151,0,30,5,0,0
2376,경기도 가평군 북면 적목리,0.0,"37.975871,127.437552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151,0,30,5,0,0
2377,경기도 가평군 북면 백둔리,0.0,"37.905267,127.460580",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,151,0,30,5,0,0
2378,경기도 가평군 북면 제령리,0.0,"37.897012,127.526534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,151,0,30,5,0,0
2379,경기도 가평군 북면 이곡리,0.0,"37.878589,127.533930",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,151,0,30,5,0,0
2380,경기도 양평군 양평읍 양근리,130450598.1,"37.491515,127.491608",1,1,2,55,4,75,1,0,0,0,0,0,1,1,0,4,1,56,1,0,30,0,1,0,35,4,1,0
2381,경기도 양평군 양평읍 오빈리,86220352.25,"37.506421,127.471990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,2,5,0,1,0,35,4,0,0
2382,경기도 양평군 양평읍 신애리,0.0,"37.515318,127.490544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,35,4,0,0
2383,경기도 양평군 양평읍 덕평리,42991666.67,"37.505972,127.493966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,35,4,0,0
2384,경기도 양평군 양평읍 공흥리,88383072.65,"37.495036,127.502488",0,0,0,18,1,8,0,1,0,1,1,0,2,0,0,3,0,14,0,1,7,0,1,0,35,4,0,0
2385,경기도 양평군 양평읍 백안리,170426375.2,"37.501936,127.521042",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,8,0,1,0,35,4,0,0
2386,경기도 양평군 양평읍 도곡리,45341250.0,"37.483403,127.523803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,0,35,4,0,0
2387,경기도 양평군 양평읍 대흥리,59754166.67,"37.488325,127.542712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,35,4,0,0
2388,경기도 양평군 양평읍 봉성리,0.0,"37.475227,127.548088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,35,4,0,0
2389,경기도 양평군 양평읍 원덕리,0.0,"37.467789,127.549133",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,35,4,0,0
2390,경기도 양평군 양평읍 회현리,35729104.48,"37.464869,127.511296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,35,4,0,0
2391,경기도 양평군 양평읍 창대리,51430269.81,"37.479305,127.505529",0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0,1,0,35,4,0,0
2392,경기도 양평군 강상면 병산리,174638993.5,"37.490044,127.463278",0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,11,0,0,8,0,8,0,35,4,0,0
2393,경기도 양평군 강상면 송학리,67155180.18,"37.476015,127.465898",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,8,0,35,4,0,0
2394,경기도 양평군 강상면 교평리,71494457.83,"37.472955,127.487221",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,8,0,35,4,1,0
2395,경기도 양평군 강상면 신화리,80626797.39,"37.467971,127.475147",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,35,4,0,0
2396,경기도 양평군 강상면 화양리,0.0,"37.459757,127.484684",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,8,0,35,4,0,0
2397,경기도 양평군 강상면 세월리,75037500.0,"37.440266,127.491145",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,35,4,0,0
2398,경기도 양평군 강상면 대석리,0.0,"37.430542,127.472010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,35,4,0,0
2399,경기도 양평군 강하면 운심리,84555555.56,"37.492949,127.401174",1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,3,0,6,1,0,2,0,7,0,35,4,1,0
2400,경기도 양평군 강하면 왕창리,108751562.5,"37.480000,127.395683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,0,35,4,0,0
2401,경기도 양평군 강하면 동오리,0.0,"37.461676,127.394478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,35,4,0,0
2402,경기도 양평군 강하면 항금리,0.0,"37.446747,127.399997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,35,4,0,0
2403,경기도 양평군 강하면 성덕리,66692424.24,"37.466815,127.417649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,7,0,35,4,0,0
2404,경기도 양평군 강하면 전수리,54224024.02,"37.495728,127.426189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,7,0,35,4,0,0
2405,경기도 양평군 양서면 양수리,133066573.3,"37.548021,127.321505",0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,6,0,35,4,1,0
2406,경기도 양평군 양서면 용담리,124629911.9,"37.545587,127.328511",1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0,10,2,0,4,0,6,0,35,4,0,0
2407,경기도 양평군 양서면 부용리,109937500.0,"37.555855,127.348661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,35,4,0,0
2408,경기도 양평군 양서면 목왕리,0.0,"37.555721,127.375283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,35,4,0,0
2409,경기도 양평군 양서면 신원리,0.0,"37.533495,127.379173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,35,4,0,0
2410,경기도 양평군 양서면 도곡리,0.0,"37.521255,127.387569",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,35,4,0,0
2411,경기도 양평군 양서면 대심리,91352573.53,"37.504566,127.401735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,35,4,0,0
2412,경기도 양평군 양서면 국수리,117164995.9,"37.518352,127.400286",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,0,35,4,0,0
2413,경기도 양평군 양서면 복포리,117561777.8,"37.515069,127.414987",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,0,35,4,0,0
2414,경기도 양평군 양서면 청계리,0.0,"37.532258,127.412794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,35,4,0,0
2415,경기도 양평군 양서면 증동리,0.0,"37.534643,127.420791",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,35,4,0,0
2416,경기도 양평군 옥천면 옥천리,68530500.34,"37.520174,127.463809",1,0,0,9,2,5,1,0,0,0,0,0,0,0,0,0,0,18,1,0,6,0,26,0,35,4,1,0
2417,경기도 양평군 옥천면 용천리,59110743.8,"37.539961,127.495394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,26,0,35,4,0,0
2418,경기도 양평군 옥천면 신복리,114566159.7,"37.544491,127.461036",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,4,0,26,0,35,4,0,0
2419,경기도 양평군 옥천면 아신리,71638515.55,"37.518303,127.442989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,26,0,35,4,0,0
2420,경기도 양평군 서종면 문호리,99497597.17,"37.606804,127.357409",1,1,0,19,2,6,1,0,0,0,0,0,0,0,0,0,0,29,1,0,5,0,13,0,35,4,1,0
2421,경기도 양평군 서종면 도장리,191428571.4,"37.604809,127.387161",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,13,0,35,4,0,0
2422,경기도 양평군 서종면 수능리,70775384.62,"37.589161,127.386222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,13,0,35,4,0,0
2423,경기도 양평군 서종면 서후리,0.0,"37.574286,127.418871",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,35,4,0,0
2424,경기도 양평군 서종면 정배리,98600000.0,"37.602836,127.423606",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,13,0,35,4,0,0
2425,경기도 양평군 서종면 명달리,0.0,"37.624326,127.442904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,35,4,0,0
2426,경기도 양평군 서종면 노문리,0.0,"37.640174,127.427959",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,35,4,0,0
2427,경기도 양평군 서종면 수입리,60678000.0,"37.641422,127.390085",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,13,0,35,4,0,0
2428,경기도 양평군 단월면 보룡리,0.0,"37.537913,127.670354",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,12,0,35,4,1,0
2429,경기도 양평군 단월면 삼가리,99222222.22,"37.515492,127.672117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,35,4,0,0
2430,경기도 양평군 단월면 봉상리,0.0,"37.519440,127.650756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,35,4,0,0
2431,경기도 양평군 단월면 향소리,32682812.5,"37.564351,127.653305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,12,0,35,4,0,0
2432,경기도 양평군 단월면 덕수리,0.0,"37.552962,127.677905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,35,4,0,0
2433,경기도 양평군 단월면 부안리,112041025.6,"37.572482,127.670647",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,12,0,35,4,0,0
2434,경기도 양평군 단월면 명성리,69262500.0,"37.616117,127.656496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,35,4,0,0
