address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
경기도 연천군 신서면 마전리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 신서면 답곡리,0,"38.180166,127.073924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 신서면 승양리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 신서면 도밀리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 신서면 갈현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 신서면 덕산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 신서면 신현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 삼곶리,0,"38.133776,127.022392",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
경기도 연천군 중면 횡산리,0,"38.118057,126.985362",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
경기도 연천군 중면 중사리,0,"38.130434,126.973256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 적거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 마거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 합수리,0,"38.140330,127.044374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 적음리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 진곡리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 어적산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 적동산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 중면 도연리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 장남면 원당리,0,"37.984671,126.880617",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 연천군 장남면 자작리,0,"37.991120,126.864149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 연천군 장남면 판부리,0,"37.996641,126.875995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 장남면 반정리,0,"37.975175,126.826854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 연천군 장남면 고랑포리,0,"37.988501,126.853811",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
경기도 가평군 가평읍 읍내리,59591366.77,"37.832668,127.512116",1,0,0,1,17,23,10,1,0,0,0,1,32,2,0,1,0,0,0,0,0,14,1
경기도 가평군 가평읍 대곡리,95200742.59,"37.823477,127.511021",0,0,0,0,16,3,1,0,1,1,1,2,25,3,0,0,0,0,0,0,0,6,0
경기도 가평군 가평읍 달전리,54711404.12,"37.810731,127.519890",0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,3,0
경기도 가평군 가평읍 하색리,44108125,"37.809956,127.488664",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
경기도 가평군 가평읍 상색리,0,"37.799953,127.481411",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 가평군 가평읍 두밀리,0,"37.817238,127.445363",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
경기도 가평군 가평읍 경반리,58163805.97,"37.833291,127.489038",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
경기도 가평군 가평읍 승안리,139900000,"37.848088,127.489341",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 가평군 가평읍 마장리,0,"37.856197,127.509714",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 가평군 가평읍 개곡리,0,"37.869672,127.552169",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 가평군 가평읍 이화리,0,"37.790853,127.511891",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
경기도 가평군 가평읍 산유리,0,"37.755243,127.507424",0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
경기도 가평군 가평읍 복장리,79358552.63,"37.738609,127.503730",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0
경기도 가평군 가평읍 금대리,66981402.44,"37.757186,127.532969",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 가평군 설악면 신천리,58464109.59,"37.674513,127.490505",1,1,1,1,11,8,4,1,0,0,0,0,26,0,0,1,0,0,0,0,0,5,1
경기도 가평군 설악면 선촌리,126352816,"37.683191,127.487304",0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4,0
경기도 가평군 설악면 회곡리,282815236.1,"37.695343,127.453227",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0
경기도 가평군 설악면 사룡리,132324615.4,"37.696054,127.487646",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 가평군 설악면 송산리,61188322.37,"37.704883,127.525282",0,0,0,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0
경기도 가평군 설악면 미사리,117881818.2,"37.708728,127.542058",0,0,0,0,0,1,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0
경기도 가평군 설악면 위곡리,0,"37.667031,127.524225",0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0
경기도 가평군 설악면 창의리,0,"37.668475,127.505980",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
경기도 가평군 설악면 엄소리,0,"37.645819,127.498578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 가평군 설악면 설곡리,0,"37.621199,127.523652",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 가평군 설악면 묵안리,0,"37.602653,127.527953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 가평군 설악면 가일리,0,"37.597917,127.497497",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0
경기도 가평군 설악면 방일리,0,"37.622505,127.494937",0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0
경기도 가평군 설악면 천안리,0,"37.639179,127.479044",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 가평군 설악면 이천리,0,"37.657658,127.446175",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 가평군 청평면 청평리,88986305.17,"37.736316,127.419560",1,1,1,1,15,13,4,1,1,0,0,0,35,0,0,1,0,0,0,0,0,12,1
경기도 가평군 청평면 상천리,48505035.08,"37.778058,127.452772",1,0,0,1,2,2,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0,4,1
경기도 가평군 청평면 하천리,170571428.6,"37.753393,127.434083",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
경기도 가평군 청평면 대성리,78681468.22,"37.702712,127.383442",0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0
경기도 가평군 청평면 호명리,68756250,"37.722084,127.462633",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
경기도 가평군 청평면 고성리,336444444.4,"37.711222,127.498848",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
경기도 가평군 청평면 삼회리,0,"37.681532,127.390418",0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0
경기도 가평군 상면 연하리,29214285.71,"37.797892,127.350961",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
경기도 가평군 상면 항사리,32040740.74,"37.789416,127.365184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 가평군 상면 행현리,33598470.95,"37.764470,127.359304",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0
경기도 가평군 상면 임초리,19617187.5,"37.766164,127.373159",0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 가평군 상면 덕현리,96249166.67,"37.764823,127.396591",0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0
경기도 가평군 상면 태봉리,0,"37.801414,127.335493",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 가평군 상면 상동리,24952427.18,"37.787050,127.309034",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
경기도 가평군 상면 율길리,0,"37.831031,127.291696",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 가평군 상면 봉수리,0,"37.852494,127.295592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 가평군 상면 원흥리,0,"37.817173,127.322733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 가평군 조종면 현리,56533509.05,"37.820338,127.348016",1,1,1,1,9,13,3,1,0,1,0,0,21,0,1,1,0,0,0,0,0,8,1
경기도 가평군 조종면 신상리,107720833.3,"37.845477,127.347001",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 가평군 조종면 상판리,0,"37.901277,127.376223",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
경기도 가평군 조종면 신하리,0,"37.829390,127.362248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 가평군 조종면 마일리,99200000,"37.842161,127.383585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 가평군 조종면 대보리,119385087.7,"37.808289,127.373136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
경기도 가평군 조종면 운악리,0,"37.869441,127.355166",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 가평군 북면 목동리,56383680.56,"37.897788,127.564897",0,0,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0
경기도 가평군 북면 소법리,0,"37.903680,127.555707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 가평군 북면 화악리,41583333.33,"37.944047,127.555222",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 가평군 북면 도대리,31000000,"37.941614,127.482928",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 가평군 북면 적목리,0,"37.975871,127.437552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 가평군 북면 백둔리,0,"37.905267,127.460580",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
경기도 가평군 북면 제령리,0,"37.897012,127.526534",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
경기도 가평군 북면 이곡리,0,"37.878589,127.533930",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양평읍 양근리,130450598.1,"37.491515,127.491608",1,1,2,2,55,59,16,1,1,0,1,1,56,4,0,1,0,0,0,0,0,30,2
경기도 양평군 양평읍 오빈리,86220352.25,"37.506421,127.471990",0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,0,0,0,0,0,0,5,0
경기도 양평군 양평읍 신애리,0,"37.515318,127.490544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양평읍 덕평리,42991666.67,"37.505972,127.493966",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양평읍 공흥리,88383072.65,"37.495036,127.502488",0,0,0,1,18,6,2,0,2,0,0,0,14,3,1,0,0,1,1,0,0,7,0
경기도 양평군 양평읍 백안리,170426375.2,"37.501936,127.521042",0,0,0,0,7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,8,0
경기도 양평군 양평읍 도곡리,45341250,"37.483403,127.523803",0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0
경기도 양평군 양평읍 대흥리,59754166.67,"37.488325,127.542712",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양평읍 봉성리,0,"37.475227,127.548088",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양평읍 원덕리,0,"37.467789,127.549133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양평읍 회현리,35729104.48,"37.464869,127.511296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양평읍 창대리,51430269.81,"37.479305,127.505529",0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0
경기도 양평군 강상면 병산리,174638993.5,"37.490044,127.463278",0,0,0,0,4,0,1,0,0,0,0,0,11,4,0,0,0,0,0,0,0,8,0
경기도 양평군 강상면 송학리,67155180.18,"37.476015,127.465898",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
경기도 양평군 강상면 교평리,71494457.83,"37.472955,127.487221",0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0
경기도 양평군 강상면 신화리,80626797.39,"37.467971,127.475147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 강상면 화양리,0,"37.459757,127.484684",0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0
경기도 양평군 강상면 세월리,75037500,"37.440266,127.491145",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 강상면 대석리,0,"37.430542,127.472010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 강하면 운심리,84555555.56,"37.492949,127.401174",1,0,0,1,2,1,1,1,0,0,0,0,6,3,0,1,0,0,0,0,0,2,1
경기도 양평군 강하면 왕창리,108751562.5,"37.480000,127.395683",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0
경기도 양평군 강하면 동오리,0,"37.461676,127.394478",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 강하면 항금리,0,"37.446747,127.399997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 강하면 성덕리,66692424.24,"37.466815,127.417649",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0
경기도 양평군 강하면 전수리,54224024.02,"37.495728,127.426189",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0
경기도 양평군 양서면 양수리,133066573.3,"37.548021,127.321505",0,0,0,0,5,8,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,9,0
경기도 양평군 양서면 용담리,124629911.9,"37.545587,127.328511",1,1,1,1,3,0,2,0,0,0,0,0,10,1,0,2,0,0,0,0,0,4,1
경기도 양평군 양서면 부용리,109937500,"37.555855,127.348661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양서면 목왕리,0,"37.555721,127.375283",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양서면 신원리,0,"37.533495,127.379173",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
경기도 양평군 양서면 도곡리,0,"37.521255,127.387569",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
경기도 양평군 양서면 대심리,91352573.53,"37.504566,127.401735",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양서면 국수리,117164995.9,"37.518352,127.400286",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양서면 복포리,117561777.8,"37.515069,127.414987",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양서면 청계리,0,"37.532258,127.412794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양서면 증동리,0,"37.534643,127.420791",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 옥천면 옥천리,68530500.34,"37.520174,127.463809",1,0,0,1,9,4,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,6,1
경기도 양평군 옥천면 용천리,59110743.8,"37.539961,127.495394",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0
경기도 양평군 옥천면 신복리,114566159.7,"37.544491,127.461036",0,0,0,0,0,1,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4,0
경기도 양평군 옥천면 아신리,71638515.55,"37.518303,127.442989",0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0
경기도 양평군 서종면 문호리,99497597.17,"37.606804,127.357409",1,1,0,1,19,5,1,1,0,0,0,0,29,0,0,1,0,0,0,0,0,5,1
경기도 양평군 서종면 도장리,191428571.4,"37.604809,127.387161",0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0
경기도 양평군 서종면 수능리,70775384.62,"37.589161,127.386222",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 양평군 서종면 서후리,0,"37.574286,127.418871",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 서종면 정배리,98600000,"37.602836,127.423606",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 양평군 서종면 명달리,0,"37.624326,127.442904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 서종면 노문리,0,"37.640174,127.427959",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 서종면 수입리,60678000,"37.641422,127.390085",0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0
경기도 양평군 단월면 보룡리,0,"37.537913,127.670354",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0
경기도 양평군 단월면 삼가리,99222222.22,"37.515492,127.672117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 단월면 봉상리,0,"37.519440,127.650756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 단월면 향소리,32682812.5,"37.564351,127.653305",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 양평군 단월면 덕수리,0,"37.552962,127.677905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 단월면 부안리,112041025.6,"37.572482,127.670647",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 양평군 단월면 명성리,69262500,"37.616117,127.656496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 단월면 석산리,0,"37.635657,127.597542",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 양평군 단월면 산음리,0,"37.601748,127.597116",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 청운면 용두리,32548837.21,"37.553035,127.714246",1,1,1,1,2,2,2,1,0,0,0,0,9,0,0,1,0,0,0,0,0,6,1
경기도 양평군 청운면 여물리,23135416.67,"37.560623,127.702695",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
경기도 양평군 청운면 비룡리,0,"37.535422,127.689653",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
경기도 양평군 청운면 가현리,80755970.15,"37.533399,127.715320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 청운면 갈운리,0,"37.535163,127.762258",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
경기도 양평군 청운면 도원리,0,"37.552938,127.790924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 청운면 신론리,0,"37.566213,127.776892",0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
경기도 양평군 청운면 삼성리,0,"37.576129,127.742305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 청운면 다대리,0,"37.567965,127.724493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양동면 쌍학리,33908655.13,"37.415254,127.750509",0,0,0,0,1,2,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0,6,0
경기도 양평군 양동면 석곡리,0,"37.436948,127.747232",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
경기도 양평군 양동면 매월리,0,"37.439370,127.721174",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
경기도 양평군 양동면 고송리,71908333.33,"37.490046,127.700099",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양동면 금왕리,0,"37.472400,127.735535",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 양동면 계정리,0,"37.455813,127.770889",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 양동면 삼산리,0,"37.403262,127.769897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
경기도 양평군 양동면 단석리,0,"37.395163,127.730791",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 지평면 지평리,33627825.16,"37.474574,127.637529",1,1,1,1,2,4,1,1,0,0,0,0,7,0,0,1,0,0,0,0,0,5,1
경기도 양평군 지평면 송현리,85554545.45,"37.488371,127.627775",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 양평군 지평면 월산리,211590000,"37.485776,127.652302",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
경기도 양평군 지평면 망미리,0,"37.450570,127.655714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 지평면 무왕리,57025000,"37.449301,127.670586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 양평군 지평면 일신리,0,"37.431734,127.688469",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
경기도 양평군 지평면 대평리,0,"37.424546,127.634312",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 양평군 지평면 곡수리,0,"37.418815,127.613960",0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 양평군 지평면 수곡리,0,"37.430970,127.596079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 지평면 옥현리,0,"37.442391,127.622030",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 양평군 용문면 마룡리,92520762.98,"37.495239,127.604142",0,0,0,0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,2,0
경기도 양평군 용문면 화전리,0,"37.467420,127.606747",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 양평군 용문면 삼성리,74307719.3,"37.474811,127.573295",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
경기도 양평군 용문면 다문리,90743387.5,"37.485236,127.592654",1,0,0,1,19,18,7,1,0,0,1,0,49,3,2,1,0,0,0,0,1,15,1
경기도 양평군 용문면 연수리,0,"37.517800,127.558425",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0
경기도 양평군 용문면 금곡리,62519010.21,"37.506077,127.616521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 양평군 용문면 광탄리,0,"37.509110,127.633502",0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,0
경기도 양평군 용문면 망능리,0,"37.542241,127.633672",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
경기도 양평군 용문면 중원리,67230769.23,"37.540854,127.619486",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 양평군 용문면 조현리,100905405.4,"37.523764,127.610862",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 용문면 덕촌리,91033333.33,"37.515073,127.595624",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0
경기도 양평군 용문면 오촌리,0,"37.531705,127.589870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 양평군 용문면 신점리,0,"37.542552,127.589026",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0
